date,exdate,cp_flag,strike_price,best_bid,best_offer,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style
20120904,20131221,C,700000,671.1,682.4,0.397054,48499607,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,750000,624,635.6,0.379427,49288494,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,800000,577.9,589.7,0.36499,48499609,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,850000,532.5,544.6,0.351442,49769990,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,900000,488.5,500.7,0.340246,49769991,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,925000,466.1,478.3,0.332042,49769992,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,950000,444.7,457,0.326765,48499613,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20131221,C,975000,423.3,435.6,0.320542,49769994,1366.76615,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,100000,1257.7,1262.5,1.016851,82865684,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1000000,403.9,412.8,0.310952,82865685,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1025000,383.2,392.3,0.305296,82865686,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1050000,362.7,372.1,0.299551,82865687,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1075000,342.6,352.2,0.293925,82865688,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1100000,322.8,332.6,0.288254,82865689,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1125000,303.4,313.4,0.282717,82865690,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1150000,284.5,294.7,0.277459,82865691,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1175000,265.9,276.3,0.272024,82865692,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1200000,247.7,258.2,0.266485,82865693,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1225000,230,240.6,0.261082,82865694,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1250000,212.6,223.3,0.255413,82865695,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1275000,196.3,206.7,0.250474,82865696,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1300000,179.9,190.6,0.245011,82865697,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1325000,164.2,175,0.239664,82865698,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1350000,149.5,160.2,0.234864,82865699,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1375000,135.3,145.8,0.229836,82865700,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1400000,121.2,131.8,0.224231,82865701,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1425000,108,118.4,0.218796,82865702,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1450000,95.2,103.7,0.211577,82865703,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1475000,82.9,92.7,0.206567,82865704,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1500000,74.1,81.5,0.203075,82865705,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1525000,64.3,71.6,0.19866,82865706,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1550000,55.4,62.5,0.194449,82865707,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1575000,47,54.4,0.190275,82865708,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1600000,39.6,47,0.186338,82865709,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1625000,33.4,40.5,0.183101,82865710,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1650000,27.6,34.8,0.179763,82865711,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1700000,18.6,24.6,0.173185,82865712,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1800000,7.6,12.2,0.163977,82865713,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,1900000,2.25,6.8,0.159487,82865714,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,200000,1158.4,1163.2,0.74693,82865715,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,2000000,0,4.6,,82865716,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,2250000,0,3.2,,82865717,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,250000,1108.8,1113.7,0.668342,82865718,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,2500000,0,3.1,,82865719,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,300000,1059.4,1064.3,0.609925,82865720,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,3000000,0,3.1,,82865721,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,350000,1010.1,1015,0.562697,82865722,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,400000,961,965.9,0.525191,82865723,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,450000,912.1,916.9,0.492939,82865724,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,500000,863.4,868.3,0.466474,82865725,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,550000,815.1,819.9,0.443511,82865726,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,600000,767.1,771.9,0.423161,82865727,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,650000,719.5,724.4,0.405146,82865728,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,700000,672.5,677.3,0.388756,82865729,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,750000,625.8,631.2,0.374046,82865730,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,800000,580,586.1,0.36158,82865731,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,850000,534.5,541.4,0.347831,82865732,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,900000,490.2,497.9,0.336048,82865733,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,925000,467.9,475.9,0.328474,82865734,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,950000,446.3,454.6,0.32256,82865735,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140118,C,975000,425,433.6,0.316831,82865736,1364.572036,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,100000,1242.2,1247.1,0.748609,82117792,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1000000,408.1,418.5,0.307032,82117793,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1025000,387.9,398.6,0.301085,82117794,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1050000,368.7,379.6,0.296529,82117795,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1075000,350,361.2,0.292405,82117796,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1100000,331.2,342.6,0.287368,82117797,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1125000,312.1,323.6,0.281145,82117798,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1150000,294.7,306.4,0.277395,82117799,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1175000,277,288.8,0.272407,82117800,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1200000,259,271,0.26643,82117801,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1225000,242.6,254.7,0.262307,82117802,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1250000,226.2,238.4,0.25753,82117803,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1275000,210.1,222.3,0.252488,82117804,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1300000,194.8,205.9,0.247172,82117805,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1325000,179.5,191.3,0.242495,82117806,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1350000,165.5,176.9,0.238191,82117807,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1375000,151.6,163.1,0.233664,82117808,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1400000,138.1,149.8,0.229034,82117809,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1425000,125.8,137,0.224836,82117810,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1450000,114.2,125,0.220908,82117811,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1475000,102.7,114.4,0.217238,82117812,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1500000,90.6,100.4,0.209888,82117813,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1525000,80.5,90.3,0.205857,82117814,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1550000,71,80.8,0.201816,82117815,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1575000,62.2,72,0.197906,82117816,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1600000,55.8,63.6,0.195249,82117817,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1625000,48.9,56.3,0.192178,82117818,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1650000,42,49.7,0.188742,82117819,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1700000,30.7,38.4,0.182843,82117820,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1750000,22,28.8,0.177193,82117821,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1800000,15.5,21,0.171969,82117822,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,1900000,7.2,11.8,0.165528,82117823,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,200000,1143.4,1148.2,0.588439,82117824,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,2000000,2.6,7.2,0.161584,82117825,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,2250000,0,3.7,,82117826,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,250000,1094.1,1099,0.543435,82117827,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,2500000,0,3.2,,82117828,-99.99,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,300000,1045.1,1050,0.511939,82117829,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,350000,996.4,1001.2,0.486491,82117830,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,400000,947.9,952.7,0.464074,82117831,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,450000,899.7,904.6,0.444803,82117832,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,500000,851.9,856.8,0.427144,82117833,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,550000,804.6,809.5,0.411672,82117834,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,600000,757.8,762.6,0.396942,82117835,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,650000,711.4,716.6,0.38373,82117836,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,700000,665.7,671.8,0.372713,82117837,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,750000,620.3,627.2,0.359958,82117838,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,800000,576,583.7,0.349025,82117839,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,850000,532.2,540.7,0.337271,82117840,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,900000,490.1,499.3,0.32795,82117841,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,950000,448.1,457.9,0.31628,82117842,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20140621,C,975000,427.7,437.9,0.311182,82117843,1352.670805,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,100000,1224.7,1230.4,,81129585,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1000000,410,427.1,0.303553,81129586,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1025000,391.5,408.2,0.298936,81129587,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1050000,373.5,389.8,0.294692,81129588,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1075000,354.5,371.6,0.28931,81129589,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1100000,336.7,353.7,0.284692,81129590,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1125000,319,336.2,0.27999,81129591,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1150000,302.1,319,0.275639,81129592,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1175000,284.6,302.2,0.270663,81129593,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1200000,268.1,285.7,0.26614,81129594,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1225000,251.9,269.6,0.261613,81129595,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1250000,237.4,253.8,0.257936,81129596,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1275000,221.1,238.5,0.252876,81129597,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1300000,206.5,226.3,0.250433,81129598,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1325000,191.7,207.5,0.243074,81129599,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1350000,177.9,193.7,0.239041,81129600,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1375000,163.3,179.1,0.233449,81129601,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1400000,152,167.6,0.231302,81129602,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1425000,139.3,155.1,0.227066,81129603,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1450000,127.5,143.3,0.223232,81129604,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1475000,116.4,132.2,0.219667,81129605,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1500000,105.5,121.3,0.21573,81129606,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1525000,97.9,105.5,0.21011,81129607,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1550000,88.2,96,0.206508,81129608,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1575000,79.3,87.1,0.20315,81129609,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1600000,70.8,78.7,0.199706,81129610,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1625000,62.9,70.9,0.196381,81129611,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1650000,55.3,63.9,0.193116,81129612,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1700000,43.2,51.3,0.187775,81129613,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1800000,23.4,33.2,0.177925,81129614,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,1900000,12.9,20.5,0.171443,81129615,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,200000,1126.5,1132.3,0.500765,81129616,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,2000000,6.5,12,0.165208,81129617,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,2100000,2.25,7.8,0.160628,81129618,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,2200000,2,5.5,0.165439,81129619,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,2250000,1.5,3,0.158844,81129620,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,250000,1078,1083.8,0.494636,81129621,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,2500000,0.5,4,0.184982,81129622,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,300000,1029.5,1035.3,0.471959,81129623,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,3000000,0.1,0.3,0.177566,81156875,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,350000,981.4,987.2,0.453328,81129624,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,400000,933.7,939.4,0.435803,81129625,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,450000,886.4,892.1,0.42,81129626,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,500000,839.8,845.5,0.407052,81129627,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,550000,793.5,800.3,0.396366,81129628,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,600000,747.3,755.4,0.383447,81129629,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,650000,701.9,711.3,0.371842,81129630,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,700000,657.4,668.1,0.361328,81129631,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,750000,614.3,626.2,0.352825,81129632,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,775000,592.8,605.3,0.347724,81129633,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,800000,571.2,584.4,0.341951,81129634,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,825000,550.2,563.9,0.337035,81129635,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,850000,529.4,543.7,0.332212,81129636,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,875000,509.7,524.5,0.329296,81129637,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,900000,488.6,503.9,0.322634,81129638,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,925000,469.1,484.8,0.318889,81129639,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,950000,448.9,465.1,0.313283,81129640,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20141220,C,975000,429.8,446.5,0.309366,81129641,1339.17912,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1000000,401.8,405.4,0.592124,69611409,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1010000,391.8,395.4,0.576491,83048169,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1020000,381.8,385.4,0.560987,83048170,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1025000,376.8,380.4,0.553282,80952595,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1030000,371.8,375.4,0.545607,83048171,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1040000,361.9,365.4,0.534827,83048172,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1050000,351.9,355.5,0.523801,69611410,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1060000,341.9,345.5,0.508583,83048173,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1070000,331.9,335.5,0.493475,83048174,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1075000,326.9,330.5,0.485961,80952596,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1080000,321.9,325.6,0.482266,83048175,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1090000,312,315.6,0.470854,83048176,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1100000,302,305.6,0.455878,69611411,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1110000,292,295.7,0.444292,83048177,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1120000,282.1,285.7,0.432532,83048178,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1125000,277.1,280.8,0.428073,80952597,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1130000,272.1,275.8,0.42061,83048179,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1140000,262.2,265.9,0.411253,83048180,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1150000,252.2,255.9,0.396318,69611412,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1160000,242.3,246,0.386406,83048181,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1170000,232.3,236.1,0.373791,83048182,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1175000,227.4,231.2,0.370739,80952598,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1180000,222.4,226.2,0.363209,83048183,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1190000,212.5,216.3,0.352252,83048184,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1200000,202.6,206.4,0.340946,69611413,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1210000,192.7,196.6,0.33104,83048185,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1220000,182.8,186.8,0.320584,83048186,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1225000,177.9,181.8,0.3144,80952599,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1230000,173,176.9,0.309625,83048187,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1240000,163.1,167.2,0.299554,83048188,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1250000,153.4,157.4,0.290077,69611414,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1260000,143.6,147.7,0.279809,83048189,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1270000,133.9,138,0.269852,83048190,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1275000,129.3,133.5,0.270349,80952600,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1280000,124.3,128.7,0.263703,83048191,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1285000,119.5,123.9,0.258699,83192652,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1290000,114.7,118.9,0.251761,83048192,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1295000,110,114.4,0.249537,83192653,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1300000,105.2,109.3,0.241439,69611415,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1305000,100.5,104.6,0.23698,83192654,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1310000,96,100.2,0.235625,83048193,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1315000,91.2,95.5,0.229656,83192655,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1320000,86.6,90.7,0.224053,83048194,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1325000,82.3,86.4,0.222915,80952601,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1330000,77.6,81.8,0.217068,83048195,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1335000,73.4,77.4,0.214658,83192656,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1340000,68.8,72.9,0.209014,83048196,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1345000,64.7,68.6,0.206394,83192657,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1350000,60.4,64.2,0.201669,69611416,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1355000,56.1,60,0.197289,83192658,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1360000,52,55.8,0.193156,83048197,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1365000,48.1,51.8,0.190007,83192659,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1370000,44.4,47.8,0.186871,83048198,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1375000,40.5,43.9,0.182527,80952602,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1380000,37,40.2,0.179639,83048199,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1385000,33.3,36.5,0.1751,83192660,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1390000,29.9,32.9,0.171093,83048200,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1395000,26.6,29.5,0.167157,83192661,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1400000,23.7,26.2,0.163908,69611417,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1405000,20.8,23.3,0.16091,82812949,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1410000,18.1,20.4,0.157401,83048201,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1415000,15.4,17.7,0.153303,83192662,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1420000,13.1,15.2,0.149967,83048202,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1425000,11,13,0.14702,80952603,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1430000,9.2,10.9,0.144081,83048203,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1435000,7.5,9,0.140718,83192663,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1440000,6,7.4,0.137745,83048204,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1445000,4.7,6.2,0.135785,83192664,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1450000,3.6,5.1,0.133597,69611418,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1455000,2.7,4.2,0.131837,83192665,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1460000,2,3.5,0.130854,83048205,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1465000,1.45,2.85,0.129615,83192666,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1470000,0.95,2.35,0.128237,83048206,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1475000,0.65,2,0.128586,80952604,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1480000,0.35,1.75,0.12873,83048207,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1485000,0.15,1.55,0.129567,83192667,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1490000,0.05,1.4,0.131716,83048208,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1500000,0.2,0.75,0.13354,69611419,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1520000,0,1,0.156525,83209518,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1525000,0.05,0.35,0.142077,81525450,1402.859256,1,CBOE S&P 500 INDEX,E
20120904,20120928,C,1550000,0.05,1,0.18936,81525451,1402.859256,1,CBOE S&P 500 INDEX,E
